35973	5	3355	0.14307	27564	0.0065574	0	26.854685	4.535543	1	0
36870	999	11505	0.0606693	41172	0.0901347	0.0277271	539.17192	12.886524	1	4.1
36256	5	981	0.0998981	30268	0.138634	0.030581	12.591878	6.5088757	1	0
35171	5	2843	0.1069293	36250	0.048892	0.0601477	100.84383	11.724138	0	0
35462	5	5743	0.1570608	19854	0.8109002	0.0062685	19.971746	14.145932	0	2
35215	5	46439	0.118155	39616	0.4033463	0.0209953	1689.8377	16.548642	0	5.012
36272	5	13984	0.1382294	28968	0.0559211	0.0086527	40.63936	9.7025124	1	1
35647	4	1092	0.0650183	38913	0.0274725	0.0238095	43.60993	5.1948052	1	0
36340	5	5453	0.179901	22721	0.1412067	0.0033009	99.553907	8.9592275	1	2.8
35960	5	9467	0.1803105	30227	0.0661244	0.0060209	66.76791	12.439631	1	1.4
36352	5	4292	0.1484157	35513	0.0901678	0.0090867	61.223429	15.371209	0	2.7
35480	5	1182	0.1252115	34474	0.35533	0.0059222	17.475076	9.1036415	1	0
35749	4	13105	0.0633346	55046	0.222129	0.0249523	324.15909	37.649105	0	6.163
35586	4	5042	0.1517255	26788	0.1550972	0.014875	28.083242	5.5785124	1	2.5
35210	5	13489	0.1944547	42662	0.2079472	0.0300245	584.91376	25.481799	0	5.163
35989	4	3413	0.0946381	30392	0.0061529	0.0342807	53.016733	9.2307692	1	1.05
35553	5	5010	0.1399202	28078	0	0.0123752	30.367352	6.8965517	0	2.501
36310	5	6976	0.1836296	27008	0.3519209	0.0256594	33.862046	10.494344	1	1.451
35614	4	6825	0.1078388	35437	0.0520147	0.0139194	108.56227	9.6128752	0	0.45
36602	3824	917	0.3009815	14120	0.4874591	0	156.61542	26.061493	1	4.7
35640	4	21168	0.1279762	40081	0.0354781	0.0173847	194.63032	16.819853	0	7.59
36856	999	1359	0.0676968	36810	0.3561442	0.0257542	38.586313	5.5837563	1	0
35464	10	584	0.0890411	17813	0.7773973	0.0085616	15.693039	7.5907591	1	0
36093	4	6702	0.0854969	65000	0.0672933	0.0085049	85.865475	33.882149	0	9.201
35587	5	1008	0.1359127	28000	0	0	23.961232	10.117302	0	0
35905	5	5665	0.168932	39491	0.0254192	0.0068844	185.85213	16.13146	0	0
35096	5	6724	0.1118382	33838	0.2386972	0.0114515	87.134521	12.01248	1	0
36912	10	2376	0.1325758	19414	0.8834175	0.0008418	17.774604	8.9491525	1	0
35574	5	1787	0.161164	29583	0.0856184	0.0061556	18.283993	10.980721	1	0
35055	5	18601	0.198914	30545	0.0044084	0.0387076	291.37182	17.388224	0	2.15
36738	5	908	0.1277533	23313	0.7290749	0.027533	9.5951667	14.444444	0	0
35950	4	17853	0.1312384	30482	0.0078978	0.133703	415.99052	10.65724	0	5.13
35739	4	4148	0.0957088	36574	0.0274831	0.0130183	143.05822	9.7248398	1	0
36576	3824	3369	0.1181359	36694	0.0658949	0.0163253	173.26929	17.191719	1	0.65
35593	4	2071	0.1675519	26154	0	0.0028972	17.928759	4.3205575	1	0.2
36374	999	960	0.15	30774	0.184375	0	18.578018	10.997067	1	0
35228	5	11176	0.1505011	29721	0.7627953	0.0032212	2730.4911	9.50783	0	0
36925	10	3954	0.1545271	19724	0.7607486	0.0106222	30.121012	12.656642	1	0.5
36605	3824	33578	0.1124248	25651	0.6081958	0.0094407	1605.5121	8.8471985	1	4.42
36866	999	3551	0.146156	30651	0.3548296	0.0129541	37.750145	13.821473	0	0.5
35620	4	7100	0.0970423	37002	0.0467606	0.0080282	68.138894	11.503842	1	0.25
35967	5	17042	0.148046	31565	0.03597	0.0930055	121.12982	10.860997	1	9.401
35023	5	24969	0.1519484	42196	0.1485842	0.0066883	288.97115	11.300785	0	3.41
35442	5	5968	0.1549933	20994	0.7535188	0.0060322	22.813789	13.335197	1	1.25
36569	3824	1167	0.1122536	41500	0.2039417	0	21.676499	7.0666667	0	0
35740	4	3851	0.14282	29519	0.0745261	0.0106466	103.52573	7.424594	1	0
35040	5	7259	0.099876	39710	0.113652	0.0263122	87.403639	15.985211	0	2.5
36545	3824	8951	0.1227796	33051	0.3980561	0.0075969	44.186297	15.524476	1	4.125
36110	4	13125	0.1299048	26601	0.5326476	0.0046476	385.11374	10.784314	0	0
35136	5	1625	0.1766154	32917	0.1704615	0.0092308	9.6804156	9.5111111	0	0
36250	5	4035	0.085254	41126	0.0468401	0.0042131	257.06449	17.334332	0	0
35033	5	3505	0.1169757	32385	0	0.0079886	46.047432	10.797708	0	0.2
36115	4	881	0	50860	0.5119182	0.0374574	1347.8613	45.454545	0	0
36853	4	8042	0.1789356	35288	0.2408605	0.0009948	45.991913	17.876013	1	0.45
35098	5	1504	0.1103723	26902	0	0	42.513647	9.1586794	0	0
35077	5	12790	0.1501173	31328	0.0542611	0.0137608	79.51521	6.9937493	1	2.375
36088	4	5597	0.1386457	19651	0.9517599	0.0033947	1090.2709	35.387755	0	0.95
35670	4	7204	0.0986952	38723	0.0341477	0.0069406	70.353942	11.336289	0	4.6
36265	5	16054	0.1116856	29541	0.1384079	0.0094058	168.43198	22.623843	1	9.608
36855	999	1418	0.1861777	25000	0.2686883	0.0070522	20.054337	7.9299691	1	0
36025	4	5910	0.0664975	47250	0.4595601	0.0079526	316.50778	7.0754717	0	0.75
36618	3824	15611	0.1235027	40000	0.3551983	0.0121068	899.95025	18.362332	0	2.7
36509	3824	2638	0.1258529	24181	0.0894617	0.0288097	151.72576	6.9215557	1	0.25
36571	3824	13436	0.1302471	39545	0.071301	0.0098988	270.08963	12.131985	1	5.681
36473	3824	77	0.2207792	8750	0	0	16.331055	0	0	0
36323	5	8582	0.1637148	28323	0.2370077	0.0045444	34.660636	12.240664	1	1.031
36435	4	811	0.0739827	15060	0.8236745	0	12.538537	3.9419087	0	0
36782	4	2530	0.1632411	28576	0.5367589	0.0023715	13.155025	8.2791248	0	0
35160	5	27685	0.13892	30696	0.4072602	0.0112696	83.381676	10.664506	0	6.244
35022	5	14173	0.1493685	37634	0.3145417	0.0014817	228.3527	14.912567	0	4.085
35034	5	5686	0.0970806	23258	0.5209286	0.0233908	49.509724	4.7827275	0	1.2
35959	5	4180	0.1710526	31725	0.0815789	0.0124402	57.337983	9.4635122	1	0.901
36544	3824	11233	0.0788747	33587	0.1143061	0.0123743	250.39493	5.7557252	1	2
35979	4	1148	0.0853659	34000	0.0060976	0	118.90947	4.6961326	1	0.025
36603	3824	12686	0.1229702	12366	0.9164433	0.0053602	2233.3781	9.6113665	1	0
35904	5	15350	0.1998046	27586	0.0572638	0.0161564	303.42813	10.59013	0	2.13
35133	5	4252	0.0928975	43338	0.0098777	0.0007056	76.602328	9.7569567	1	0.25
35611	4	23059	0.1417668	31423	0.1803201	0.0378594	201.3619	17.510977	0	3.626
36075	4	2105	0.1173397	23438	0.8194774	0.0009501	25.849885	6.870229	1	0.2
36511	3824	343	0.1020408	38558	0	0	89.865055	3.652968	1	0
36456	4	2005	0.2149626	24300	0.2209476	0.0064838	15.237463	5.9447983	1	0
36612	3824	5153	0.1179895	22978	0.8800699	0.0048515	1876.6197	5.1044084	1	0
36071	4	638	0.1128527	25625	0.4231975	0	15.612004	4.1666667	0	0
35036	5	372	0.1612903	15694	0.1155914	0.0134409	320.40617	0	0	0
36580	3824	4711	0.1114413	35322	0.0462747	0.02526	96.056868	12.14825	0	0.751
35580	5	4721	0.1372591	30227	0.077526	0.0033891	66.748571	5.4786088	0	0
35085	5	8135	0.1043639	32946	0.0844499	0.0306085	80.054243	9.2019855	1	0
36010	5	4680	0.1737179	20287	0.4346154	0.0198718	42.969067	9.1817614	0	0
36205	5	19	0	32250	0	0	2.206991	0	0	0
35808	4	2344	0	35435	0.2794369	0.0831911	68.579575	27.891156	0	0.75
35127	5	10353	0.1571525	52905	0.1546412	0.0027045	1093.3953	17.48232	0	1.2
36904	10	4747	0.1706341	27823	0.3585422	0.0174847	22.259033	14.16615	1	6.22
36604	3824	11578	0.113923	25851	0.5423216	0.0109691	4499.8137	29.390244	1	19.5
36267	5	74	0.0810811	56429	0	0	39.840954	0	0	0
35205	5	21159	0.1137105	25310	0.39189	0.0243395	5614.588	38.475914	0	62.201
35121	5	14359	0.1389372	31705	0.0244446	0.1074587	97.596031	11.601027	0	5.45
35242	5	31821	0.056975	74647	0.0449389	0.0154301	511.2055	60.073435	0	206.042
35062	5	7713	0.1343187	32349	0.0324128	0.0033709	179.57006	9.7171445	0	0.25
36901	10	582	0.1924399	18438	0.9484536	0.0962199	34.72789	0	0	0
36470	3824	167	0.3772455	10500	0.8922155	0	5.7210331	6.4220183	1	0
36092	4	17351	0.1256988	35674	0.2462106	0.0074347	138.11084	11.69938	0	2.491
35501	5	11926	0.1905081	26804	0.1633406	0.0105652	210.36493	11.92672	0	1.631
36474	3824	3106	0.15132	28398	0.1191243	0.007405	19.602621	6.4547206	1	0
35575	5	1150	0.1408696	31336	0	0	27.446346	5.0825921	0	0
35771	4	3683	0.1110508	32444	0.0043443	0.0046158	63.107139	8.3367726	0	0
35774	4	226	0.0353982	21000	0	0	15.394408	13.461538	0	0
36089	4	9345	0.117389	20884	0.7492777	0.0420546	29.115767	6.8930902	0	6.1
36619	3824	13309	0.1066947	40973	0.0451574	0.0088662	786.34826	14.969924	1	3.3
36922	10	932	0.1373391	20924	0.7231759	0.0107296	12.146842	9.4003241	1	0
36047	4	1592	0.1061558	22596	0.7443467	0.0169598	16.388293	7.0498915	0	0.5
36318	5	1205	0.2	27303	0.0481328	0	23.884404	6.2647754	1	0
36756	5	5832	0.1611797	21337	0.6080247	0.0092593	22.327839	12.043581	0	1.85
35987	5	2838	0.140592	31949	0.0102185	0.0391121	43.661801	10.775638	1	0.9
36790	5	162	0.4012346	10724	0.0493827	0	34.608579	7.5	0	0
35545	5	175	0.16	30625	0	0	50.156014	3.3057851	1	0
35504	5	13273	0.142771	35758	0.0097943	0.0085135	134.41911	14.650242	0	31.55
36513	3824	503	0.083499	19306	0.5765408	0	43.254155	4.5112782	0	0
35652	4	7844	0.1449516	35173	0.0484447	0.0067568	92.467904	12.915531	1	3.05
35452	5	2971	0.1151128	45388	0.0279367	0	58.245337	16.86982	0	0.25
35986	4	7616	0.1400998	30871	0	0.0187763	139.64435	8.2879377	1	0.25
35453	5	8584	0.1086906	40019	0.1065937	0.0073392	94.098423	13.116229	0	1.82
36480	3824	1599	0.1338336	30787	0.2138837	0	10.916324	6.6132265	0	0
35091	5	1233	0.107056	40192	0.0437956	0.0032441	377.96122	10.923277	0	0
35984	4	1730	0.1768786	30571	0.0028902	0.0052023	34.728729	16.277129	1	13.85
35063	5	3408	0.0818662	26360	0.0178991	0	98.60232	6.3586459	0	0
35045	5	13288	0.1627785	30176	0.1548766	0.0271674	116.89855	11.494775	0	3.775
36203	5	16512	0.1320252	38267	0.114765	0.0299176	425.03763	15.724883	0	1.6
